created_at,description,embedding,group,id,neutral_score,link,image_url,title,source_medium,scraped_description,category,pub_date,_collection
2025-05-08 11:29:40,Tanto el técnico culé como los jugadores mostraron su malestar con la actuación arbitral después de protestar varias jugadas durante el encuentro.,"[0.09177639335393906, 0.282358855009079, -0.01955421268939972, -0.07985306531190872, 0.17005231976509094, -0.023433629423379898, 0.19554659724235535, 0.2541521191596985, 0.1886349618434906, -0.01565403863787651, -0.19480948150157928, -0.1955927312374115, 0.03717717155814171, 0.09523973613977432, -0.013872945681214333, -0.15503272414207458, 0.06202184408903122, -0.16803281009197235, -0.08060728013515472, 0.21753288805484772, 0.09613102674484253, -0.07200513035058975, -0.0530381053686142, 0.17156976461410522, 0.09254220128059387, -0.19113761186599731, -0.06123797222971916, 0.03849666565656662, -0.10843779146671295, -0.14471805095672607, -0.052649326622486115, -0.13851749897003174, 0.265790730714798, -0.06857481598854065, 0.1382196545600891, 0.007271703332662582, 0.10215729475021362, -0.014314508065581322, -0.026701953262090683, -0.01601504161953926, 0.13594508171081543, 0.043188706040382385, -0.16724371910095215, -0.06893527507781982, 0.2775510847568512, -0.01245025359094143, 0.32539570331573486, 0.23990856111049652, -0.16983471810817719, 0.18132123351097107, -0.06913095712661743, 0.558372437953949, 0.09669122844934464, -0.2716883718967438, -0.06880954653024673, -0.04556933417916298, -0.003786511719226837, 0.2565385699272156, -0.18366611003875732, 0.27420300245285034, 0.25172877311706543, 0.02017349563539028, -0.199080690741539, -0.08584637194871902, -0.04351925104856491, -0.24733291566371918, 0.016155697405338287, 0.10505655407905579, -0.07689245790243149, 0.2937145233154297, 0.2780151665210724, -0.2153288573026657, 0.28350698947906494, -0.02137223817408085, 0.07221102714538574, 0.10655462741851807, -0.30578139424324036, -0.10259679704904556, -0.15830229222774506, -0.08649662137031555, 0.1491716057062149, -0.18639512360095978, -0.14033041894435883, -0.3086070120334625, -0.00914735533297062, -0.08806970715522766, 0.05320136994123459, 0.33499160408973694, 0.2083994746208191, -0.20281274616718292, 0.13090282678604126, -0.24790330231189728, 0.2942863702774048, 0.20151185989379883, 0.24614983797073364, 0.06850332021713257, -0.04884374886751175, -0.012930638156831264, 0.014338585548102856, 0.11843772232532501, 0.0121183255687356, 0.19411224126815796, -0.14150816202163696, 0.18980462849140167, 0.11947257816791534, 0.03398917615413666, -0.02682320587337017, -0.02227478101849556, -0.3405950367450714, -0.11704810708761215, -0.054627854377031326, -0.07143605500459671, 0.04545366019010544, -0.07534344494342804, 0.07013171911239624, 0.2837773859500885, 0.32864829897880554, 0.07994715869426727, -0.07559620589017868, 0.016267646104097366, -0.03156387433409691, -0.2867403030395508, 0.0629754513502121, 0.34166958928108215, -0.010113075375556946, 0.21023409068584442, -0.18608345091342926, -0.0021196461748331785, -0.06964828073978424, -0.36764922738075256, -0.017452828586101532, 0.04092368111014366, -0.23479582369327545, 0.0054122572764754295, -0.309766948223114, -0.01817614585161209, 0.03363186493515968, -0.16867835819721222, 0.006934802047908306, -0.11524754762649536, 0.10108622908592224, -0.13945627212524414, 0.10363508015871048, 0.19219280779361725, -0.023531751707196236, -0.11968864500522614, -0.05056589096784592, -0.33158740401268005, 0.23745927214622498, 0.08834969997406006, -0.19876138865947723, 0.24124059081077576, 0.21196137368679047, 0.20046910643577576, -0.20980103313922882, -0.1525791734457016, -0.34334638714790344, 0.09179536253213882, -0.2314821481704712, -0.10508889704942703, 0.004266675561666489, 0.02127962000668049, 0.002849114127457142, 0.22470615804195404, -0.03286140039563179, 0.20405854284763336, 0.0997883751988411, -0.1312396377325058, -0.017611347138881683, 0.04578080773353577, -0.04179128631949425, -0.0008333837613463402, -0.00426623597741127, -0.12878137826919556, -0.31651830673217773, -0.31656938791275024, -0.25090301036834717, -0.1486539989709854, 0.15042032301425934, 0.07755953073501587, 0.25217127799987793, 0.05942070856690407, -0.2070395052433014, 0.016701698303222656, -0.06357110291719437, 0.25580769777297974, -0.1768765151500702, -0.2398327887058258, 0.25285205245018005, 0.08980788290500641, -0.08661741763353348, -0.029290322214365005, 0.12938378751277924, 0.17857983708381653, 0.0069307503290474415, 0.1835087239742279, -0.19957974553108215, 0.006547195371240377, -0.16479897499084473, 0.23997467756271362, -0.04493633657693863, -0.062397249042987823, -0.10979537665843964, -0.04974910616874695, -0.20408017933368683, -0.0018738158978521824, -0.007044567260891199, -0.16120000183582306, 0.33387309312820435, -0.08463037759065628, 0.15593209862709045, -0.1615648865699768, -0.010483698919415474, -0.10748934745788574, 0.39282768964767456, -0.11518772691488266, -0.29492372274398804, 0.33333200216293335, -0.08630501478910446, 0.2707669138908386, 0.10655629634857178, 0.330124169588089, -0.006439652293920517, -0.040267109870910645, 0.023508399724960327, 0.1839764565229416, 0.1723058521747589, -0.07706475257873535, -0.11097994446754456, 0.025871220976114273, -0.07043767720460892, 0.14728590846061707, -0.0035119650419801474, -0.07440024614334106, -0.09633424878120422, -0.1883140504360199, -0.05288592725992203, 0.007656510919332504, -0.2758170962333679, -0.289218544960022, 0.18437981605529785, -0.07067344337701797, -0.280985951423645, 0.00688921008259058, 0.13507765531539917, -0.1981276422739029, -0.09394172579050064, -0.09254272282123566, -0.2385707050561905, 0.016992947086691856, 0.3770856559276581, -0.22319315373897552, -0.22581292688846588, -0.24515677988529205, 0.2074953317642212, -0.02677571401000023, 0.08602747321128845, -0.2333425134420395, 0.1660870760679245, 0.29506999254226685, -0.17248952388763428, 0.1190384179353714, -0.1378113031387329, -0.0471363291144371, -0.038397613912820816, 0.006280543748289347, -0.005592566914856434, -0.1171838715672493, 0.1710749715566635, 0.08855435997247696, 0.06431741267442703, -0.31257447600364685, 0.08538739383220673, -0.054752133786678314, 0.2797173261642456, 0.010998127982020378, -0.03674168884754181, 0.27413085103034973, -0.23883476853370667, -0.03222283720970154, 0.013586299493908882, 0.08196288347244263, 0.044204458594322205, 0.10744412243366241, 0.1689949929714203, -0.028241246938705444, -0.2639218270778656, -0.16401171684265137, 0.3114710748195648, 0.18431763350963593, -0.2661774754524231, 0.18341512978076935, 0.16821634769439697, -0.09537491202354431, 0.04966789856553078, 0.12945473194122314, -0.2813625633716583, 0.15337389707565308, -0.06608404219150543, 0.004179263487458229, -0.20495061576366425, 0.06714478135108948, -0.03898313641548157, 0.06656870245933533, 0.12079145014286041, -0.2844979763031006, 0.061287928372621536, -0.0029608600307255983, 0.2186657041311264, 0.1179923340678215, 0.08823353052139282, -0.11634314060211182, -0.04348129406571388, 0.042560502886772156, 0.47302448749542236, -0.15160512924194336, 0.22141462564468384, -0.07247217744588852, 0.24407903850078583, -0.13904336094856262, 0.02000275067985058, -0.11060895025730133, -0.10621700435876846, 0.09947927296161652, 0.11996098607778549, -0.06095455586910248, -0.0872361958026886, -0.26144737005233765, -0.07759574800729752, -0.12083832919597626, -0.24935130774974823, -0.04696537181735039, -0.12693192064762115, -0.14864487946033478, -0.08948235213756561, -0.05781475454568863, -0.31310421228408813, -0.12340953946113586, 0.08203697949647903, -0.026829516515135765, 0.07122611999511719, -0.09418752789497375, -0.2847091555595398, -0.19084136188030243, 0.04331396147608757, -0.14205338060855865, -0.20012089610099792, -0.22235119342803955, -0.08725433051586151, -0.029402397572994232, 0.20006971061229706, 0.04348428547382355, 0.13571934401988983, -0.09328862279653549, 0.11853860318660736, 0.18507447838783264, 0.11756809055805206, -0.02066582813858986, 0.12915347516536713, -0.17742440104484558, 0.3200846314430237, -0.023349720984697342, 0.06512022763490677, 0.08858562260866165, 0.13759417831897736, 0.13728350400924683, 0.015077863819897175, 0.03557533025741577, 0.05779283121228218, -0.08639407157897949, -0.06382420659065247, 0.07992366701364517, -0.06591181457042694, -0.22199036180973053, 0.27929046750068665, -0.14939992129802704, -0.14633408188819885, 0.12476341426372528, 0.07504910975694656, 0.1992185264825821, 0.13038203120231628, -0.13342557847499847, -0.15721064805984497, 0.052819348871707916]",5.0,05795027-2125-42c6-a90c-d8e0d8f816e5,50.0,https://www.libertaddigital.com/deportes/champions/2025-05-07/el-barcelona-carga-contra-marciniak-tras-la-eliminacion-en-champions-la-uefa-deberia-mirarlo-7251290/,https://s.libertaddigital.com/2025/05/07/hansi-uefa-champios-07050225.jpg,"El Barcelona carga contra Marciniak tras la eliminación en Champions: ""La UEFA debería mirarlo""",libertadDigital,"Descontento generalizado. El FC Barcelona cayó eliminado en las semifinales de Champions frente al Milán y se marchó del Guiseppe Meazza indignado con la actuación arbitral. Son varias las jugadas durante el encuentro en las que los jugadores protestaron las decisiones del árbitro y tras finalizar el choque, mostraron su descontento ante los medios de comunicación.

Marciniak no señaló una posible mano de Acerbi en el primer tiempo y sí acabó pitando la pena máxima de Cubarsí sobre Lautaro Martínez al filo del descanso. Acción que el polaco acudió a revisar tras la llamada del VAR. Los culés también protestaron el penalti señalado a Lamine Yamal, que después de la revisión, el colegiado decidió indicar falta al borde del área. En el descuento de la segunda parte, reclamaron una falta de Dumfries sobre Gerard Martín que terminó en el gol de Acerbi para poner el 3-3 en el marcador y forzar la prórroga.

⚫️🔵 ACERBI EN EL 93'. Qué locura de partido. El Inter resucita. #UCL #LaCasaDelFútbol pic.twitter.com/VzPAPgZ2fc — Fútbol en Movistar Plus+ (@MovistarFutbol) May 6, 2025

El árbitro, la polémica

""No quiero hablar demasiado del árbitro, pero cada decisión que tomaba, si era 50-50, era para ellos"", comentó Hansi Flick, quien vio la amarilla por protestar y tuvo que confirmar que era para él la amonestación porque no daba crédito. Al técnico también se le vio hablar con el Marciniak al final del primer tiempo, ""le he dicho lo que pienso, pero no lo voy a decir aquí"".

Eric García aseguró que ""el fútbol ha sido muy cruel con nosotros"" y no tardó en mostrar su enfado. ""No sé que le pasa a este estadio. He venido tres veces y por A o por B o por cosas ajenas no nos ha salido de cara"", comenzó explicando el defensa. ""Todos sabemos lo que pasó con este árbitro la última vez que vinimos aquí"", culminó y es que en el año 2022, el VAR no pitó una posible mano de Dumfries dentro del área cuando Ansu Fati iba a rematar de cabeza. Era el minuto 92 de partido y los culés terminaron perdiendo el encuentro de fase de grupos por 1-0.

-""El fútbol ha sido muy cruel con nosotros"".

-""Por cosas ajenas no nos ha salido de cara"".

-""Nadie confiaba en nosotros"". Eric García. 🎙️ @Rsierraplus. #UCL #LaCasaDelFútbol pic.twitter.com/hOpjUlSC56 — Fútbol en Movistar Plus+ (@MovistarFutbol) May 6, 2025

Araujo fue aún más claro que su compañero: ""¿Si el árbitro ha tenido algo que ver? Yo creo que sí. En la jugada del 3-3 es falta de Gerard Martín, va a por la pelota y no le deja disputar"", afirmó. Sin embargo, ""no hay que buscar excusa, hay que levantar la cabeza"". Por otro lado, Pedri también fue en la misma línea que Eric García y sostuvo que ""no es la primera vez que nos pasa con este árbitro, la UEFA debería mirarlo"".

Por último, Íñigo Martínez repitió las palabras de Araujo: ""Nosotros con la cabeza bien alta"", pero puso al árbitro en el centro de la polémica, ""aunque no queremos echarle la culpa a él"". El vasco sostuvo: ""Todo el mundo ha visto hoy que siempre caían las decisiones para el mismo"".

No es la primera vez que Marciniak es señalado en esta edición de Champions. El polaco anuló el penalti de Julián Álvarez por doble toque en la eliminatoria de octavos de final contra el Real Madrid. En cambio, el enfado del Barça contrasta con la opinión del Inter y de su entrenador. Inzaghi destacó la labor arbitral: ""Es uno de los mejores árbitros de Europa y ha hecho un gran partido"". Los italianos esperan rival para la final, que saldrá del encuentro entre el PSG-Arsenal de esta noche.",Champions,"Wed, 07 May 2025 10:55:26 +0200",news
2025-05-08 11:28:07,"Los siete tantos acumulados en la eliminatoria diluyen la responsabilidad de la derrota, aunque Araujo se marchó de Milán señalado","[0.01579105108976364, 0.08059348165988922, -0.15297505259513855, 0.0848882794380188, 0.2611674964427948, 0.0912172794342041, 0.2432725727558136, 0.06700824946165085, 0.20823949575424194, 0.004623912274837494, -0.11921850591897964, -0.15265651047229767, 0.11079269647598267, 0.15706288814544678, -0.14719778299331665, -0.05240730568766594, 0.01891031116247177, -0.049854032695293427, -0.10483776777982712, 0.17791783809661865, 0.03366697207093239, -0.07563939690589905, 0.029336215928196907, 0.19738583266735077, 0.13676108419895172, -0.2542997896671295, -0.013232351280748844, -0.0008698189631104469, -0.11946730315685272, -0.10042628645896912, -0.06583281606435776, -0.25022709369659424, 0.19286566972732544, 0.03018767759203911, -0.07432231307029724, -0.07676414400339127, 0.06614305078983307, 0.06537563353776932, 0.034474927932024, 0.048244450241327286, -0.04983757436275482, -0.00032549165189266205, -0.1496260166168213, 0.06156553328037262, 0.20786118507385254, 0.0960361436009407, 0.16760024428367615, 0.07783637940883636, -0.14215418696403503, 0.20746015012264252, 0.06134025380015373, 0.2096506953239441, -0.13805271685123444, -0.05288699269294739, -0.04859588295221329, -0.08339456468820572, 0.039184339344501495, 0.11135285347700119, -0.1530897468328476, 0.18021991848945618, 0.1696280986070633, 0.06735166907310486, -0.0668412521481514, -0.15757760405540466, -0.06177598237991333, -0.18660767376422882, 0.06847546249628067, 0.16019557416439056, -0.1421864777803421, 0.37584999203681946, 0.21609041094779968, -0.063745878636837, 0.16793566942214966, 0.06792344152927399, 0.03971664607524872, 0.002919498598203063, -0.1331031620502472, 0.01861514151096344, -0.11405058205127716, -0.1278860867023468, 0.10041701793670654, -0.10529154539108276, -0.22431549429893494, -0.1728680431842804, 0.15108096599578857, -0.04525945708155632, 0.08478361368179321, 0.12774135172367096, 0.27047619223594666, -0.17950676381587982, 0.059091966599226, -0.0631430521607399, 0.25589385628700256, 0.1236051470041275, 0.19232742488384247, 0.04718877747654915, -0.0181244146078825, 0.02467172220349312, -0.03750929608941078, 0.12673933804035187, 0.027736296877264977, 0.11382165551185608, -0.04179910197854042, -0.03374232351779938, 0.11935350298881531, 0.09933093190193176, -0.03207344561815262, -0.020278766751289368, -0.15313337743282318, -0.0767102763056755, -0.09903610497713089, 0.052008092403411865, -0.055558424443006516, 0.09376738220453262, -0.009534629061818123, 0.06870196014642715, 0.08711118996143341, 0.03545476496219635, -0.1607566624879837, 0.10527372360229492, 0.0997801348567009, -0.16941198706626892, 0.1584390550851822, 0.20962727069854736, 0.006121550686657429, 0.10993972420692444, -0.1032247319817543, -0.04547298699617386, -0.012517626397311687, -0.14977720379829407, -0.09079574793577194, 0.00053387600928545, -0.20548027753829956, 0.03030509129166603, -0.1843765377998352, -0.033316947519779205, 0.0871225968003273, 0.008989491499960423, -0.14953261613845825, -0.06115802749991417, 0.027403641492128372, 0.13818643987178802, 0.1605858951807022, 0.12229809910058975, -0.04054928943514824, 0.03711472824215889, 0.0036552241072058678, -0.1583396941423416, 0.08670760691165924, 0.1261119693517685, -0.024439387023448944, 0.025285732001066208, 0.12284602969884872, 0.10533963143825531, -0.0984206274151802, -0.10885246098041534, -0.1555335521697998, 0.03970424085855484, -0.01291574351489544, -0.02814963273704052, -0.0625782161951065, 0.05913430079817772, -0.03336860239505768, -0.00850115716457367, -0.024827660992741585, 0.10022936016321182, 0.003251361660659313, 0.006870594806969166, -0.026748787611722946, 0.060922469943761826, 0.040259022265672684, -0.06303633749485016, 0.012830629013478756, -0.09280803054571152, -0.2328009158372879, -0.2553771138191223, -0.3546917140483856, -0.09360548853874207, 0.010982790030539036, 0.019715365022420883, 0.08870719373226166, 0.11707831919193268, -0.12515568733215332, -0.05312556028366089, -0.17699284851551056, 0.2977767884731293, -0.117054283618927, -0.06849593669176102, 0.1828135997056961, -0.0094226049259305, -0.008749857544898987, 0.11913181841373444, 0.005499546881765127, 0.1913978010416031, 0.04345065355300903, 0.16259607672691345, 0.002168139908462763, 0.0988638699054718, -0.016328267753124237, 0.16038314998149872, -0.27397504448890686, -0.05937932804226875, -0.09021299332380295, -0.14222373068332672, 0.09916916489601135, 0.06681633740663528, 0.021005038172006607, -0.10586372017860413, -0.0032135641667991877, -0.0007421793416142464, 0.03297446295619011, -0.06403778493404388, -0.05554378032684326, 0.03272506222128868, 0.14859536290168762, -0.10735582560300827, -0.11113091558218002, 0.2585715651512146, -0.08056064695119858, 0.1637558490037918, 0.0060297297313809395, 0.018146948888897896, 0.0065507129766047, -0.09433362632989883, -0.1440979540348053, 0.055004242807626724, 0.09320907294750214, -0.006400136277079582, -0.13616856932640076, -0.1092991903424263, -0.1036786139011383, -0.024413207545876503, -0.12312193214893341, -0.03254881873726845, -0.0663147121667862, -0.16636043787002563, -0.03764865919947624, 0.0074718911200761795, -0.15809741616249084, -0.2496437132358551, 0.057098641991615295, -0.0720227062702179, -0.1539255529642105, -0.079204261302948, 0.11309529095888138, 0.017218127846717834, 0.1120268777012825, -0.013674597255885601, -0.2138783484697342, 0.12416509538888931, 0.08791573345661163, -0.15789006650447845, -0.07298184931278229, -0.23772187530994415, 0.10989970713853836, 0.09184682369232178, -0.02357177436351776, -0.1418391317129135, 0.060984279960393906, 0.22235612571239471, -0.04487898573279381, 0.16845060884952545, -0.17188113927841187, 0.09473178535699844, 0.062231969088315964, -0.030105790123343468, -0.13139668107032776, -0.08642826229333878, 0.09953977167606354, -0.052844416350126266, 0.06113266199827194, -0.1883823275566101, 0.08365307748317719, -0.06110735610127449, 0.2660273015499115, -0.05702255293726921, -0.17318271100521088, 0.19950996339321136, -0.0668230801820755, -0.07383358478546143, 0.03642331436276436, -0.012151490896940231, 0.06085926294326782, -0.04517756402492523, 0.009609201923012733, -0.0004448266699910164, -0.14881661534309387, -0.022283785045146942, 0.2027503401041031, 0.2153484970331192, -0.19198831915855408, 0.07924485206604004, 0.0889856219291687, -0.07020866870880127, 0.022076725959777832, -0.05768411234021187, -0.18360643088817596, 0.12719637155532837, -0.14609462022781372, 0.14942839741706848, -0.14786174893379211, 0.12641681730747223, 0.01289396546781063, -0.08154904842376709, 0.08602123707532883, -0.1474975198507309, 0.02833634428679943, 0.05404259264469147, 0.18923833966255188, 0.007570213638246059, 0.09322239458560944, -0.14033427834510803, 0.03206021338701248, 0.03190113604068756, 0.3319745361804962, -0.10511680692434311, 0.14294354617595673, -0.0721367821097374, 0.13006731867790222, -0.06595688313245773, -0.04166524112224579, 0.012901827692985535, -0.09233448654413223, 0.10049044340848923, -0.03307196497917175, 0.009133612737059593, -0.11411987990140915, -0.18910285830497742, 0.02111298218369484, -0.049036432057619095, 0.07563299685716629, 0.03940175101161003, -0.03890884667634964, -0.18969415128231049, -0.07885141670703888, 0.011363254860043526, -0.19195188581943512, 0.03220697492361069, 0.03903495520353317, 0.0011873850598931313, 0.13577082753181458, 0.005627890583127737, -0.21495205163955688, -0.18721342086791992, -0.03337695449590683, -0.07133176922798157, -0.23071087896823883, -0.03200884163379669, -0.14109066128730774, -0.01885896362364292, 0.07520292699337006, -0.10064277052879333, 0.17559143900871277, -0.08610281348228455, 0.14422276616096497, 0.15880882740020752, 0.07689926028251648, -0.03388231620192528, 0.04748978838324547, -0.16656892001628876, 0.19414210319519043, -0.13691295683383942, 0.01897738315165043, 0.04579192399978638, 0.07829808443784714, -0.01719219982624054, -0.09515650570392609, 0.021227004006505013, -0.018985183909535408, 0.0787777528166771, 0.06964781880378723, 0.053315289318561554, -0.015789855271577835, -0.03376368433237076, 0.06366722285747528, -0.11288309842348099, 0.05008161440491676, 0.05676010251045227, 0.007926794700324535, 0.06642729043960571, 0.14213132858276367, -0.11388655006885529, 0.06118589639663696, -0.026485633105039597]",5.0,3d9fe9fb-dcaa-4717-a196-fc3a067c95a7,75.0,https://www.elperiodico.com/es/barca/2025/05/08/defensa-barca-goles-culpables-117139876,https://estaticos-cdn.prensaiberica.es/clip/87c4021b-0aff-48e2-a951-f81465e02321_alta-libre-aspect-ratio_default_0.jpg,La defensa del Barça: tantos goles como culpables,elPeriodico,"Las derrotas siempre ofrecen culpables, por muy heroicas y elegantes que sean. No iba a ser menos la que expulsó al Barça de Europa. La exagerada cantidad de goles encajados, siete en el cómputo de la eliminatoria, arroja con generosidad varios responsables, pero también diluye la condena entre muchos. Incluso con el árbitro Szymon Marciniak, recordaron desde el vestuario azulgrana.

La porción más grande se le atribuye a Ronald Araujo, otrora valladar inexpugnable de la defensa y relegado a suplente desde la llegada de Hansi Flick. Entre otras razones, porque el entrenador alemán le conoció lesionado en junio y no le devolvió al campo hasta enero. El uruguayo sustituyó a Íñigo Martínez, amenazado con una tarjeta, y salió en la foto de los dos goles que remontaron la remontada del Barça.

Ronald Araujo pugna con Marcus Thuram durante el partido del martes en San Siro. / MARCO BERTORELLO / AFP

""La suerte del delantero""

Nada tuvo que ver Araujo en el 1-0, con el robo de balón a Olmo y la colada libre de Dumfries entre Cubarsí e Iñigo, y nada tuvo que ver en el penalti de Cubarsí a Lautaro. No estaba en el campo. Sí tuvo que ver su escasa determinación para impedir u obstaculizar el remate de Acerbi, el central italiano de 37 años que buscaba en el árera azulgrana el milagro en el minuto 93, y en la falta de vigor para impedir que Marcus Thuram le desbordara por la línea de fondo en el 99.

Araujo esgrimió ""la suerte del delantero"" en el primer gol, ""que la mete justito ahí"", para replicar su presunta falta de contundencia. En el segundo aceptó que ""en el uno contra uno tengo que estar mejor"", y compartió su responsabilidad con los demás: ""Si haces coberturas, puede solucionar esa jugada"". Era irrebatible, en cambio, que la conocida debilidad defensiva fulminó al Barça.

Davide Frattesi celebra el cuarto de gol del Inter en la prórroga de la semifinal frente al Barça. / MARCO BERTORELLO / AFP

Algo parecido a lo que sucedió en el 4-4 copero con el Atlético: el Barça se vio 0-2 abajo, marcó cuatro goles y acabó empatando. En San Siro era la cuarta vez que el cuadro azulgrana encajaba cuatro goles –las otras fueron el 4-2 en Pamplona y el 4-5 de Lisboa con el Benfica– y la más irreversible: la despedida de la Champions.

De palo a palo

El drama se fraguó en 42 segundos: los que mediaron en el tiro al poste de Lamine Yamal que habría significado el 2-4, a falta de tres minutos para el final (del 92 al 95), y el salto fallido de Cubarsí con Thuram más la inocencia de Gerard Martín con Dumfries, que centró el balón hacia Acerbi. Dos palos que noquearon al Barça, incapaz de levantarse en la prórroga pese a que dispuso de ocasiones para empatar otra vez.

Lamine Yamal pudo sentenciar con el tiro al palo que habría supuesto el 2-4, pero a los 42 segundos Acerbi les envió a la prórroga.

Gerard Martín, en primer término, desolado al final del encuentro. / Javi Ferrándiz / SPO

Goles de los laterales

Los siete goles orientan la mirada a la fórmula defensiva del equipo, pero los defensas resultaron fundamentales para que el equipo reaccionara nuevamente a un marcador adverso.

Eric marcó el 2-1 y luego falló un gol clarísimo. En ambas ocasiones recibió sendos centros de Gerard Martín, el otro lateral. Los dos sustituían a Jules Koundé yAlejandro Balde, los titulares en esas demarcaciones, y los dos jugarán ante el Madrid el domingo, en el segundo plato fuerte de la semana. Andreas Christensen es el otro defensa, de los nueve que tiene Flick en nómina, que no jugó en Milán.

Cubarsí y Eric celebran el gol de este último, el momentáneo 2-1. / Javi Ferrándiz / SPO

La mitad de la mitad

El Barça acumuló en la ahora triste eliminatoria un total de 41 remates al marco de Yann Sommer, reconocido como uno de los héroes locales, de los que 20 fueron bien dirigidos, y marcó 6 goles; el Inter necesitó la mitad de intentos (20, 10 bien dirigidos) y obtuvo 7 goles. Dos de ellos de córner y uno de penalti. Szczesny no fue tan relevante como su colega.

""Hay cosas que no están en nuestras manos"", lamentó Martín en las redes sociales. Aludía a Marciniak. También apeló a él Flick, admitiendo a la vez que no era una excusa a la eliminación. La autocrítica es el primer paso de la recuperación.",sinCategoria,"Thu, 8 May 2025 04:01:16 GMT",news
